question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,partisan,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,start_date,end_date,sponsor_candidate,tracking,nationwide_batch,created_at,notes,url,stage,dem,rep,ind
112447,62515,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1274,rv,rv,Online,U.S. House,,10/27/19,10/29/19,"",,false,10/30/19 09:08,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,general,47.0,41.0,
112442,62514,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B/C,1997,rv,rv,Online,U.S. House,,10/25/19,10/28/19,"",,false,10/30/19 07:51,,https://morningconsult.com/wp-content/uploads/2019/10/191058_crosstabs_POLITICO_RVs_v2_JB.pdf,general,46.0,38.0,
112524,62517,2020,,458,Suffolk University,135,USA Today,,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. House,,10/23/19,10/26/19,"",,false,10/30/19 14:40,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/11_1_2019_marginals_pdftxt.pdf,general,43.4,42.2,
112525,62517,2020,,458,Suffolk University,135,USA Today,,Suffolk University,323,Suffolk University,A,1000,rv,rv,Live Phone,U.S. House,,10/23/19,10/26/19,"",,false,10/30/19 14:40,,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/11_1_2019_marginals_pdftxt.pdf,general,46.1,45.6,
111209,62241,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1204,rv,rv,Online,U.S. House,,10/20/19,10/22/19,"",,false,10/23/19 12:53,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,general,48.0,40.0,
111862,62464,2020,,294,McLaughlin & Associates,"","",,McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. House,,10/17/19,10/22/19,"",,false,10/25/19 09:53,,https://mclaughlinonline.com/pols/wp-content/uploads/2019/10/National-Monthly-Omnibus-October-PUBLIC-1.pdf,general,46.0,44.0,
124128,66594,2020,,552,Winston Group,1312,Winning the Issues,,Winston Group,385,Winston Group,B/C,1000,rv,rv,Live Phone,U.S. House,,10/18/19,10/21/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2020/05/WTI-Oct-I-2019-Toplines.pdf,general,48.0,41.0,
109317,61978,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3003,rv,rv,Online,U.S. House,,10/15/19,10/18/19,"",TRUE,false,10/19/19 11:17,,https://scottrasmussen.com/congressional-ballot-percentages,general,41.0,37.0,
111115,61981,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,7004,rv,rv,Online,U.S. House,,10/11/19,10/18/19,"",TRUE,false,10/22/19 07:03,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSC8MBcmV8x-upuBIu3tJym_p_w2Qj67oiHq2R5ZL6Bq70RUk6YBGTeVnJAm3YMtnBuV8tPHLmo9zDU/pubhtml/sheet?headers=false&gid=0,general,42.0,35.0,
105316,60261,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,10/14/19,10/17/19,"",TRUE,false,10/18/19 08:38,,https://scottrasmussen.com/congressional-ballot-percentages,general,42.0,36.0,
104644,60103,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,10/13/19,10/16/19,"",TRUE,false,10/17/19 08:17,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSIk7ZWxlfwwIGzhu42oEBQWmUBsM_peKAuZao5rsdpKPmHfJpXHyhIEiBX9wQL4w84yU7SRiPOTCyz/pubhtml/sheet?headers=false&gid=0,general,42.0,35.0,
104549,60100,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1136,rv,rv,Online,U.S. House,,10/13/19,10/15/19,"",,false,10/16/19 10:04,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,general,49.0,39.0,
104543,60095,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/12/19,10/15/19,"",TRUE,false,10/16/19 07:56,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsbAQQVldHwwDFlqDnthfu0Hsv3N7lh1ph80n2Pt50w9ypk2tpSDM4YZVk4Doinb6K4bopwtr_WNY4/pubhtml/sheet?headers=false&gid=0,general,43.0,34.0,
104449,60072,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,10/11/19,10/14/19,"",TRUE,false,10/15/19 07:46,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRRUFMAhw_mS1B6FwNAIBv1Z-GnyPDg5ElkKLGrgPfAsEhGGJzlk5F-wKHTYayaXhWhzZF_LMBqz7ys/pubhtml/sheet?headers=false&gid=0,general,43.0,34.0,
104441,60076,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B/C,1993,rv,rv,Online,U.S. House,,10/11/19,10/13/19,"",,false,10/14/19 22:26,,https://morningconsult.com/wp-content/uploads/2019/10/191024_crosstabs_POLITICO_RVs_v1_BH.pdf,general,45.0,36.0,
111778,62446,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/10/19,10/13/19,"",TRUE,false,10/24/19 06:39,,https://scottrasmussen.com/toplines-congressional-ballot/,general,43.0,35.0,
111777,62445,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/9/19,10/12/19,"",TRUE,false,10/24/19 06:39,,https://scottrasmussen.com/toplines-congressional-ballot/,general,43.0,36.0,
104263,60009,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3005,rv,rv,Online,U.S. House,,10/7/19,10/10/19,"",TRUE,false,10/11/19 07:43,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRFjnMwpCYZPNwFem6jxCG5nSA3TPv9TAbsRitx2vq8_i7VZCtKxsikX7MfzBsAg7ZWb9OIDkzexQ5f/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
104513,60093,2020,,1517,Georgetown University (Battleground),"","",,Georgetown University/Battleground,114,Georgetown University (Battleground),A/B,1000,lv,lv,Live Phone,U.S. House,,10/6/19,10/10/19,"",,false,10/15/19 14:12,,http://politics.georgetown.edu/october-2019-battleground-poll-3/,general,48.0,41.9,
104123,59937,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3004,rv,rv,Online,U.S. House,,10/6/19,10/9/19,"",TRUE,false,10/10/19 08:04,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSNy6yoUV8Aow9aifkXLmLItUdFAzPyx_CXsvuHJSD8C1RB7sCeGpqvDmbbZnAQBtxczioEXABppZqS/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
112859,62588,2020,,204,Garin-Hart-Yang Research Group,946,Protect Our Care,DEM,Hart Research Associates,113,Garin-Hart-Yang Research Group,B/C,1000,lv,lv,Online,U.S. House,,10/3/19,10/9/19,"",,false,11/8/19 17:40,,https://www.protectourcare.org/wp-content/uploads/2019/11/Democratic-Advantage-on-Healthcare-in-2020.pdf,general,47.0,38.0,
103986,59915,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1241,rv,rv,Online,U.S. House,,10/6/19,10/8/19,"",,false,10/9/19 09:08,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x3neaunoh2/econTabReport.pdf,general,46.0,42.0,
103980,59904,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/5/19,10/8/19,"",TRUE,false,10/9/19 07:34,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSSHPYolQ71QXxis4Vg_-vLK3ylXNaRUX-pbRZEzV30sRBrDnhgbhprdXx5-KcRdUz7NrGVvsSHOJxb/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
104211,59999,2020,,1205,Marist College,"373,765",NPR | PBS NewsHour,,Marist College,183,Marist College,A+,926,rv,rv,Live Phone,U.S. House,,10/3/19,10/8/19,"",,false,10/10/19 14:05,,http://maristpoll.marist.edu/wp-content/uploads/2019/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1910091356.pdf,general,43.0,40.0,
103945,59890,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/4/19,10/7/19,"",TRUE,false,10/8/19 07:31,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSqQ9aazwuxdtXwooPUVOKD7gA136jIZoJmgT30Qp6ZnHZQDzIpZyiLLpwR40BgBe_tL9O2AShFlR7L/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
111776,62444,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/3/19,10/6/19,"",TRUE,false,10/24/19 06:39,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,37.0,
111775,62443,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,10/2/19,10/5/19,"",TRUE,false,10/24/19 06:39,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,38.0,
103847,59854,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,10/1/19,10/4/19,"",TRUE,false,10/5/19 10:08,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ0oyA_BS2JcVWCrSPfBJ8SFy6MidDvA2PxGS40bq8TvT7TovJT32KlR2cI_XvKxMS4lHYx2x7fsuCS/pubhtml/sheet?headers=false&gid=0,general,41.0,38.0,
103846,59856,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,7005,rv,rv,Online,U.S. House,,9/27/19,10/4/19,"",TRUE,false,10/5/19 10:08,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ6qmRK7Erfg5uoa2h_RUJcI4YeiOeOmsEaco-6KeIZnAqMuXX_5Lx5_rA54tIegJ2-EqHDHL1qVsGj/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
103803,59821,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/30/19,10/3/19,"",TRUE,false,10/4/19 08:12,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSq3nSdLwT_Yf498dsshi2spBkoE8yiIxUgiVkvybVwHYZ8dZ15zo_D4-EJ19WrBgy21Nhrl5IDv1_i/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
124127,66593,2020,,552,Winston Group,1312,Winning the Issues,,Winston Group,385,Winston Group,B/C,1000,rv,rv,Live Phone,U.S. House,,9/30/19,10/2/19,"",,false,5/29/20 13:11,,https://www.winningtheissues.org/wp-content/uploads/2020/05/WTI-Sept-2019-Toplines.pdf,general,47.0,40.0,
103714,59772,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/29/19,10/2/19,"",TRUE,false,10/3/19 08:01,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQUlp5Ylg6SENlyDmW1uQPv3Fc-8n6S_4_KW8h9k6RSoc9z0E6KqUtYKQruOLwtuErAeLaZd35am2ah/pubhtml/sheet?headers=false&gid=0,general,41.0,36.0,
103587,59759,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/28/19,10/1/19,"",TRUE,false,10/2/19 07:46,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTth0p021sMLi6J7BF3Nkg5ssPbCR7Jaw0NVB5rTNkgRkBGKEz6CyTrP64OECNNtKl9P-8B0eDlCTdn/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
103595,59765,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1087,rv,rv,Online,U.S. House,,9/28/19,10/1/19,"",,false,10/2/19 09:10,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eb2rrb9ofh/econTabReport.pdf,general,47.0,40.0,
103506,59746,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3003,rv,rv,Online,U.S. House,,9/27/19,9/30/19,"",TRUE,false,10/1/19 08:08,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgn9pHiy2Ivx7cEAblXoKb1zEfDqIyEaqnEOQXP8LfTlCGFa8LbEBo-VDnapyKigWhewKZmWOSH_kB/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
103529,59761,2020,,1189,Morning Consult,538,Politico,,Morning Consult,218,Morning Consult,B/C,2488,rv,rv,Online,U.S. House,,9/27/19,9/30/19,"",,false,10/2/19 00:05,,https://morningconsult.com/wp-content/uploads/2019/10/190989_crosstabs_POLITICO_RVs_v3_JB.pdf,general,46.0,38.0,
104116,59936,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/26/19,9/29/19,"",TRUE,false,10/9/19 16:23,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,37.0,
103969,59907,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/25/19,9/28/19,"",TRUE,false,10/8/19 17:49,,https://scottrasmussen.com/toplines-congressional-ballot/,general,42.0,36.0,
103426,59734,2020,,1509,ALG Research/GBAO,451,DCCC,DEM,ALG Research/GBAO,521,ALG Research/GBAO,,1013,lv,lv,Online,U.S. House,,9/26/19,9/27/19,"",,false,9/27/19 18:49,,https://www.politico.com/f/?id=0000016d-77bd-dff5-a57f-77ff7ca10000,general,47.0,39.0,
103439,59733,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/24/19,9/27/19,"",TRUE,false,9/28/19 09:04,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlmB5gae7D1XQ1VPqLjnGAX9H13xdWXAkEY8v2MDpsqyvTrbEDGK1OK-70BBXGKdIA1c_GMcIbJa0o/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
103438,59736,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,7010,rv,rv,Online,U.S. House,,9/20/19,9/27/19,"",TRUE,false,9/28/19 09:04,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTDzIxiQsbUDuhIiRKzKPSK7hIB__yQ_kTohc03H32wIWVBy4KpSV2d1vY6En0lB9bJH8ZZQhEJOAcX/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
103418,59729,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/23/19,9/26/19,"",TRUE,false,9/27/19 07:57,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ7B924H9d71fFg4G7XtjPhaNT7XAi8NX-EWf2xich2BHOoWSAj8_Ldv6jCOlKdAbNfOVFOBFoDaS7e/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
103390,59717,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3007,rv,rv,Online,U.S. House,,9/22/19,9/25/19,"",TRUE,false,9/26/19 08:52,,https://scottrasmussen.com/congressional-ballot-percentages,general,42.0,37.0,
103285,59712,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1198,rv,rv,Online,U.S. House,,9/22/19,9/24/19,"",,false,9/25/19 10:37,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hqfjbs2lws/econTabReport.pdf,general,47.0,39.0,
103199,59698,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3009,rv,rv,Online,U.S. House,,9/21/19,9/24/19,"",TRUE,false,9/25/19 07:14,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSl-YB-38vd6u7h-h6gCbY1e-ymAZAUuNxPm8aINbWQTO9EQ4jSghPxb32-aBnz7RRD9Uv8F4ODG3gM/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
104258,60010,2020,,187,GQR Research (GQRR),1192,RespectAbility,,GQR Research,126,GQR Research (GQRR),B,2248,rv,rv,Online,U.S. House,,9/18/19,9/24/19,"",,false,10/10/19 20:28,,https://www.respectability.org/wp-content/uploads/2019/10/RespectAbility-survey-memo-FQ-100119.pdf,general,48.0,40.0,
103084,59634,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3008,rv,rv,Online,U.S. House,,9/20/19,9/23/19,"",TRUE,false,9/24/19 07:46,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq3jbikKlX3LaDplCXPTXkpkz31SwOLISvsCX5OMD8Zg99jeciW14Koi0kCXh359yp-uvED3ukGnL8/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
103968,59906,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/19/19,9/22/19,"",TRUE,false,10/8/19 17:49,,https://scottrasmussen.com/toplines-congressional-ballot/,general,43.0,36.0,
103967,59905,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/18/19,9/21/19,"",TRUE,false,10/8/19 17:49,,https://scottrasmussen.com/toplines-congressional-ballot/,general,43.0,36.0,
103010,59622,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3003,rv,rv,Online,U.S. House,,9/17/19,9/20/19,"",TRUE,false,9/21/19 09:32,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSmygOEnbtSPRtzMCn_FTSxyttN2cJ7nDOJideAdTLAsC4bknmp-qdtC2XskDn2r22OU76PiPRCa1xz/pubhtml/sheet?headers=false&gid=0,general,43.0,36.0,
103009,59624,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,7008,rv,rv,Online,U.S. House,,9/13/19,9/20/19,"",TRUE,false,9/21/19 09:32,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQH6URcUwe_rbZoBoZV2UXQxZf9Ei7I3kdxcZlRDTX4zQpi4z98T40sCxxrwW9DtV0YDKvLK8yMnlo9/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
103004,59619,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3004,rv,rv,Online,U.S. House,,9/16/19,9/19/19,"",TRUE,false,9/20/19 19:09,,https://scottrasmussen.com/congressional-ballot-percentages,general,43.0,36.0,
102944,59608,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3003,rv,rv,Online,U.S. House,,9/15/19,9/18/19,"",TRUE,false,9/19/19 07:45,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSkaggParN920e6PHCX5zZG8gy9XWMGnjKAQ-hUdIl5JeKzc4TEanSC7LT01cGl8hGWOnYZVRZeB2eA/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
102798,59592,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3002,rv,rv,Online,U.S. House,,9/14/19,9/17/19,"",TRUE,false,9/18/19 07:43,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKfNwSzydKXEpuY4UzGM974_mWS-iLknuveQvtviY_hkfKfSrvcOtlKPc5A6XXEDEyJUJHdxTZBnAY/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
102831,59601,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1184,rv,rv,Online,U.S. House,,9/14/19,9/17/19,"",,false,9/18/19 09:08,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m1n9ik6irs/econTabReport.pdf,general,47.0,39.0,
102747,59578,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3004,rv,rv,Online,U.S. House,,9/13/19,9/16/19,"",TRUE,false,9/17/19 07:29,,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA1p7XNGn4XTwkjg2Qq6xvoBaofGGGrpbH6k9jZONjmzprm8OJygxyQxqWPEMMmQOoNtWYe669PxQ3/pubhtml/sheet?headers=false&gid=0,general,41.0,37.0,
102720,59575,2020,,1189,Morning Consult,"","",,Morning Consult,218,Morning Consult,B/C,1994,rv,rv,Online,U.S. House,,9/13/19,9/15/19,"",,false,9/16/19 20:54,,https://morningconsult.com/wp-content/uploads/2019/09/84257_190937_crosstabs_POLITICO_RVs_v1_JB.pdf,general,44.0,37.0,
102715,59577,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/12/19,9/15/19,"",TRUE,false,9/16/19 17:24,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,37.0,
102714,59576,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3000,rv,rv,Online,U.S. House,,9/11/19,9/14/19,"",TRUE,false,9/16/19 17:24,,https://scottrasmussen.com/toplines-congressional-ballot/,general,41.0,37.0,
102675,59567,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3002,rv,rv,Online,U.S. House,,9/10/19,9/13/19,"",TRUE,false,9/14/19 08:50,,https://docs.google.com/spreadsheets/d/e/2PACX-1vQoTqsvijCRQNwCoZw5YUrgde7dWuHkh0DIKOwGaENs3io8yzoe2K1CWDhb6O5PWPIlJGLX1hyFcw1k/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
102674,59568,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,7007,rv,rv,Online,U.S. House,,9/6/19,9/13/19,"",TRUE,false,9/14/19 08:50,,https://docs.google.com/spreadsheets/d/e/2PACX-1vRoHX1QgXEIj7a0fw1s9p2NQbY8Bv79kX0xXud5OVvEGmIFBu1T_x8oaENEz0hxcHfK5l1LciU4g42f/pubhtml/sheet?headers=false&gid=0,general,42.0,37.0,
102650,59553,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3001,rv,rv,Online,U.S. House,,9/9/19,9/12/19,"",TRUE,false,9/13/19 07:52,,https://docs.google.com/spreadsheets/d/e/2PACX-1vSK1oUn2nI31XFheS4kT2aGDj-Ts7AvcLColXfxoJS4eJrFtNL3IrFlb5unMV6nq_P_x-UzbGN7kuAL/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
102607,59543,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3002,rv,rv,Online,U.S. House,,9/8/19,9/11/19,"",TRUE,false,9/12/19 12:20,,https://scottrasmussen.com/congressional-ballot-percentages,general,42.0,36.0,
102459,59539,2020,,568,YouGov,352,Economist,,YouGov,391,YouGov,B,1188,rv,rv,Online,U.S. House,,9/8/19,9/10/19,"",,false,9/11/19 09:37,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,general,49.0,38.0,
102405,59528,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,,HarrisX,133,Harris Insights & Analytics,C,3004,rv,rv,Online,U.S. House,,9/7/19,9/10/19,"",TRUE,false,9/11/19 06:38,,https://docs.google.com/spreadsheets/d/e/2PACX-1vT9jkjLeUJsvkF1x2n2CSx4FR7Hwxoh_v9aUkhSf65AsKbLMbdeZqo1pm28DTNdwzpzkIINnYF6x-gE/pubhtml/sheet?headers=false&gid=0,general,42.0,36.0,
102606,59552,2020,,294,McLaughlin & Associates,"","",,McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. House,,9/7/19,9/10/19,"",,false,9/12/19 12:20,,https://mclaughlinonline.com/pols/wp-content/uploads/2019/09/National-Monthly-Omnibus-September-Public.pdf,general,46.0,43.0,
